url,title,image,calories,fat,carbs,protein
https://foods.fatsecret.com/calories-nutrition/generic/breakfast-bar,Breakfast Bar,https://m.ftscrt.com/static/images/og_fatsecret.png,181,5.4,30.01,3.05
https://foods.fatsecret.com/calories-nutrition/generic/breakfast-bar-cereal-crust-with-fruit-filling-fat-free,Fat Free Cereal Crust Breakfast Bar with Fruit Filling,https://m.ftscrt.com/static/images/og_fatsecret.png,124,0.16,28.37,2.14
https://foods.fatsecret.com/calories-nutrition/generic/breakfast-bar-cereal-crust-with-fruit-filling-lowfat,Lowfat Cereal Crust Breakfast Bar with Fruit Filling,https://m.ftscrt.com/static/images/og_fatsecret.png,139,2.78,26.97,1.63
https://foods.fatsecret.com/calories-nutrition/generic/chewing-gum-sugared,Chewing Gum (Sugared),https://m.ftscrt.com/static/images/og_fatsecret.png,10,0.01,2.64,0
https://foods.fatsecret.com/calories-nutrition/generic/chicken-sandwich-with-spread,Chicken Sandwich with Spread,https://m.ftscrt.com/static/images/og_fatsecret.png,265,7.75,26.16,21.28
https://foods.fatsecret.com/calories-nutrition/generic/crackers-saltine,Saltine Crackers,https://m.ftscrt.com/static/images/og_fatsecret.png,13,0.34,2.13,0.28
https://foods.fatsecret.com/calories-nutrition/generic/crispbread-rye-low-sodium,Low Sodium Rye Crispbread,https://m.ftscrt.com/static/images/og_fatsecret.png,26,0.09,5.75,0.55
https://foods.fatsecret.com/calories-nutrition/generic/crispbread-wheat-no-added-fat,No Added Fat Wheat Crispbread,https://m.ftscrt.com/static/images/og_fatsecret.png,32,0.09,6.77,0.91
https://foods.fatsecret.com/calories-nutrition/generic/crispbread-wheat-or-rye-extra-crispy,Extra Crispy Wheat or Rye Crispbread,https://m.ftscrt.com/static/images/og_fatsecret.png,24,0.39,4.46,0.64
https://foods.fatsecret.com/calories-nutrition/generic/granola-bar-chocolate-coated,Chocolate Coated Granola Bar,https://m.ftscrt.com/static/images/og_fatsecret.png,133,5.86,18.69,1.93
https://foods.fatsecret.com/calories-nutrition/generic/meal-replacement-bar,Meal Replacement Bar,https://m.ftscrt.com/static/images/og_fatsecret.png,143,4.55,24.29,2.38
https://foods.fatsecret.com/calories-nutrition/generic/milk-n-cereal-bar,Milk 'N Cereal Bar,https://m.ftscrt.com/static/images/og_fatsecret.png,165,4.39,28.82,2.59
https://foods.fatsecret.com/calories-nutrition/generic/peanut-butter-and-jelly-sandwich,Peanut Butter and Jelly Sandwich,https://m.ftscrt.com/static/images/og_fatsecret.png,327,14.23,42.23,10.32
https://foods.fatsecret.com/calories-nutrition/generic/popcorn-air-popped-buttered,Buttered Air Popped Popcorn,https://m.ftscrt.com/static/images/og_fatsecret.png,63,3.63,6.98,1.19
https://foods.fatsecret.com/calories-nutrition/generic/popcorn-popped-in-oil-lowfat,Lowfat Popcorn Popped in Oil,https://m.ftscrt.com/static/images/og_fatsecret.png,32,0.72,5.49,0.96
https://foods.fatsecret.com/calories-nutrition/generic/powerbar-(fortified-high-energy-bar),Powerbar (Fortified High Energy Bar),https://m.ftscrt.com/static/images/og_fatsecret.png,229,1.76,41.73,10.14
https://foods.fatsecret.com/calories-nutrition/generic/pretzel-hard-multigrain,Multigrain Hard Pretzel,https://m.ftscrt.com/static/images/og_fatsecret.png,11,0.09,2.36,0.36
https://foods.fatsecret.com/calories-nutrition/generic/pretzels-hard,Hard Pretzels,https://m.ftscrt.com/static/images/og_fatsecret.png,228,1.58,47.86,6.2
https://foods.fatsecret.com/calories-nutrition/generic/puffed-rice-cake,Puffed Rice Cake,https://m.ftscrt.com/static/images/og_fatsecret.png,35,0.25,7.34,0.74
https://foods.fatsecret.com/calories-nutrition/generic/rice-cake-cracker-type,Cracker Type Rice Cake,https://m.ftscrt.com/static/images/og_fatsecret.png,12,0.13,2.43,0.21
https://foods.fatsecret.com/calories-nutrition/generic/roast-beef-sandwich,Roast Beef Sandwich,https://m.ftscrt.com/static/images/og_fatsecret.png,341,13.49,26.02,26.85
https://foods.fatsecret.com/calories-nutrition/generic/salty-snacks-corn-or-cornmeal-base-tortilla-chips,Tortilla Corn Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,146,7.01,19.6,2.34
https://foods.fatsecret.com/calories-nutrition/generic/salty-snacks-corn-or-cornmeal-base-tortilla-chips-fat-free-made-with-olean,Fat Free Tortilla Corn Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,6,0.07,1.2,0.15
https://foods.fatsecret.com/calories-nutrition/generic/salty-snacks-corn-or-cornmeal-base-tortilla-chips-light-(baked-with-less-oil),Light Tortilla Corn Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,88,2.89,13.95,1.65
https://foods.fatsecret.com/calories-nutrition/generic/salty-snacks-corn-or-cornmeal-base-tortilla-chips-lowfat-baked-without-fat,Lowfat Tortilla Corn Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,108,1.48,20.8,2.86
https://foods.fatsecret.com/calories-nutrition/generic/sushi,Sushi,https://m.ftscrt.com/static/images/og_fatsecret.png,37,0.11,7.77,1.12
https://foods.fatsecret.com/calories-nutrition/generic/sushi-california-rolls,California Rolls,https://m.ftscrt.com/static/images/og_fatsecret.png,33,0.12,6.31,1.38
https://foods.fatsecret.com/calories-nutrition/generic/sushi-with-vegetables-and-seafood,Sushi with Vegetables and Seafood,https://m.ftscrt.com/static/images/og_fatsecret.png,36,0.11,7.15,1.4
https://foods.fatsecret.com/calories-nutrition/generic/sushi-with-vegetables-no-seafood-(no-fish-or-shellfish),Sushi with Vegetables,https://m.ftscrt.com/static/images/og_fatsecret.png,38,0.07,8.24,0.8
https://foods.fatsecret.com/calories-nutrition/generic/sushi-with-vegetables-rolled-in-seaweed,Sushi with Vegetables rolled in Seaweed,https://m.ftscrt.com/static/images/og_fatsecret.png,31,0.06,6.71,0.57
https://foods.fatsecret.com/calories-nutrition/generic/turkey-sandwich-with-spread,Turkey Sandwich with Spread,https://m.ftscrt.com/static/images/og_fatsecret.png,329,11.21,26.36,28.74
https://foods.fatsecret.com/calories-nutrition/generic/white-potato-chips-fat-free,Fat Free Potato Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,76,0.12,16.75,1.93
https://foods.fatsecret.com/calories-nutrition/generic/white-potato-chips-reduced-fat,Reduced Fat Potato Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,94,4.16,13.38,1.42
https://foods.fatsecret.com/calories-nutrition/usda/air-popped-popcorn,Air Popped Popcorn,https://m.ftscrt.com/static/images/og_fatsecret.png,31,0.36,6.22,1.04
https://foods.fatsecret.com/calories-nutrition/usda/bacon-and-beef-sticks,Bacon and Beef Sticks,https://m.ftscrt.com/static/images/og_fatsecret.png,145,12.38,0.22,8.15
https://foods.fatsecret.com/calories-nutrition/usda/barbecue-flavor-potato-chips,Barbecue Flavor Potato Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,491,32.4,52.8,7.7
https://foods.fatsecret.com/calories-nutrition/usda/beef-jerky,Beef Jerky,https://m.ftscrt.com/static/images/og_fatsecret.png,82,5.12,2.2,6.64
https://foods.fatsecret.com/calories-nutrition/usda/breakfast-bars-(oats-sugar-raisins-coconut-include-granola-bar),"Breakfast Bars (Oats, Sugar, Raisins, Coconut, Include Granola Bar)",https://m.ftscrt.com/static/images/og_fatsecret.png,200,7.57,28.68,4.21
https://foods.fatsecret.com/calories-nutrition/usda/brown-rice-cakes,Brown Rice Cakes,https://m.ftscrt.com/static/images/og_fatsecret.png,35,0.25,7.34,0.74
https://foods.fatsecret.com/calories-nutrition/usda/cheese-crackers,Cheese Crackers,https://m.ftscrt.com/static/images/og_fatsecret.png,5,0.25,0.58,0.1
https://foods.fatsecret.com/calories-nutrition/usda/chewing-gum,Chewing Gum,https://m.ftscrt.com/static/images/og_fatsecret.png,7,0.01,1.98,0
https://foods.fatsecret.com/calories-nutrition/usda/chewing-gum-(sugarless),Chewing Gum (Sugarless),https://m.ftscrt.com/static/images/og_fatsecret.png,5,0.01,1.9,0
https://foods.fatsecret.com/calories-nutrition/usda/chocolate-coated-soft-chocolate-chip-granola-bars,Chocolate Coated Soft Chocolate Chip Granola Bars,https://m.ftscrt.com/static/images/og_fatsecret.png,163,8.72,22.33,2.03
https://foods.fatsecret.com/calories-nutrition/usda/corn-brown-rice-cakes,Corn Brown Rice Cakes,https://m.ftscrt.com/static/images/og_fatsecret.png,35,0.29,7.31,0.76
https://foods.fatsecret.com/calories-nutrition/usda/ham-and-cheese-sandwich,Ham and Cheese Sandwich,https://m.ftscrt.com/static/images/og_fatsecret.png,352,15.48,33.35,20.69
https://foods.fatsecret.com/calories-nutrition/usda/hard-granola-bars,Hard Granola Bars,https://m.ftscrt.com/static/images/og_fatsecret.png,118,4.95,16.1,2.52
https://foods.fatsecret.com/calories-nutrition/usda/hard-salted-pretzels,Hard Salted Pretzels,https://m.ftscrt.com/static/images/og_fatsecret.png,108,0.75,22.61,2.93
https://foods.fatsecret.com/calories-nutrition/usda/multigrain-brown-rice-cakes,Multigrain Brown Rice Cakes,https://m.ftscrt.com/static/images/og_fatsecret.png,35,0.32,7.21,0.76
https://foods.fatsecret.com/calories-nutrition/usda/nacho-flavor-tortilla-chips,Nacho Flavor Tortilla Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,144,7.34,17.19,2.27
https://foods.fatsecret.com/calories-nutrition/usda/oil-popped-popcorn-(microwaved),Oil Popped Popcorn (Microwaved),https://m.ftscrt.com/static/images/og_fatsecret.png,60,3.63,6.33,0.82
https://foods.fatsecret.com/calories-nutrition/usda/oil-popped-white-popcorn,Oil Popped White Popcorn,https://m.ftscrt.com/static/images/og_fatsecret.png,55,3.09,6.29,0.99
https://foods.fatsecret.com/calories-nutrition/usda/plain-corn-chips,Plain Corn Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,518,28.41,63.01,6.03
https://foods.fatsecret.com/calories-nutrition/usda/potato-chips-(salted),Potato Chips (Salted),https://m.ftscrt.com/static/images/og_fatsecret.png,547,37.47,49.74,6.56
https://foods.fatsecret.com/calories-nutrition/usda/rye-crispbread,Rye Crispbread,https://m.ftscrt.com/static/images/og_fatsecret.png,21,0.08,4.77,0.46
https://foods.fatsecret.com/calories-nutrition/usda/smoked-beef-sticks,Smoked Beef Sticks,https://m.ftscrt.com/static/images/og_fatsecret.png,156,14.06,1.53,6.1
https://foods.fatsecret.com/calories-nutrition/usda/soft-chocolate-chip-granola-bars,Soft Chocolate Chip Granola Bars,https://m.ftscrt.com/static/images/og_fatsecret.png,181,7.14,29.71,3.14
https://foods.fatsecret.com/calories-nutrition/usda/soft-granola-bars,Soft Granola Bars,https://m.ftscrt.com/static/images/og_fatsecret.png,124,4.82,18.84,2.07
https://foods.fatsecret.com/calories-nutrition/usda/soft-pretzels,Soft Pretzels,https://m.ftscrt.com/static/images/og_fatsecret.png,483,4.43,99.23,11.73
https://foods.fatsecret.com/calories-nutrition/usda/taco-flavor-tortilla-chips,Taco Flavor Tortilla Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,480,24.2,63.1,7.9
https://foods.fatsecret.com/calories-nutrition/usda/tortilla-chips-(low-fat-baked),"Tortilla Chips (Low Fat, Baked)",https://m.ftscrt.com/static/images/og_fatsecret.png,415,5.7,80,11
https://foods.fatsecret.com/calories-nutrition/usda/tortilla-chips-(white-corn),Tortilla Chips (White Corn),https://m.ftscrt.com/static/images/og_fatsecret.png,488,23.36,65.32,7.79
https://foods.fatsecret.com/calories-nutrition/usda/trail-mix-(unsalted),Trail Mix (Unsalted),https://m.ftscrt.com/static/images/og_fatsecret.png,462,29.4,44.9,13.8
https://foods.fatsecret.com/calories-nutrition/usda/trail-mix-with-chocolate-chips-nuts-and-seeds-(unsalted),"Trail Mix with Chocolate Chips, Nuts and Seeds (Unsalted)",https://m.ftscrt.com/static/images/og_fatsecret.png,707,46.57,65.55,20.73
https://foods.fatsecret.com/calories-nutrition/usda/trail-mix-with-chocolate-chips-salted-nuts-and-seeds,"Trail Mix with Chocolate Chips, Salted Nuts and Seeds",https://m.ftscrt.com/static/images/og_fatsecret.png,707,46.57,65.55,20.73
https://foods.fatsecret.com/calories-nutrition/usda/tropical-trail-mix,Tropical Trail Mix,https://m.ftscrt.com/static/images/og_fatsecret.png,570,23.94,91.84,8.82
https://foods.fatsecret.com/calories-nutrition/usda/wheat-crackers,Wheat Crackers,https://m.ftscrt.com/static/images/og_fatsecret.png,9,0.41,1.3,0.17
https://foods.fatsecret.com/calories-nutrition/usda/whole-wheat-crackers,Whole Wheat Crackers,https://m.ftscrt.com/static/images/og_fatsecret.png,18,0.69,2.74,0.35
https://foods.fatsecret.com/calories-nutrition/generic/beef-and-rice-noodle-soup-oriental-style-(vietnamese-pho-bo),Oriental Style Beef and Rice Noodle Soup (Vietnamese Pho Bo),https://m.ftscrt.com/static/images/og_fatsecret.png,176,3.86,16.81,17.35
https://foods.fatsecret.com/calories-nutrition/generic/beef-noodle-soup,Beef Noodle Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,83,3.07,8.98,4.83
https://foods.fatsecret.com/calories-nutrition/generic/beef-stew-with-potatoes-and-vegetables-(excluding-carrots-broccoli-and-dark-green-leafy)-tomato-based-sauce,Beef Stew with Potatoes and Vegetables in Tomato-Based Sauce,https://m.ftscrt.com/static/images/og_fatsecret.png,207,5.75,21.9,16.63
https://foods.fatsecret.com/calories-nutrition/generic/chicken-broth-bouillon-or-consomme,"Chicken Broth, Bouillon or Consomme",https://m.ftscrt.com/static/images/og_fatsecret.png,38,1.37,0.91,4.85
https://foods.fatsecret.com/calories-nutrition/generic/chicken-chili,Chicken Chili,https://m.ftscrt.com/static/images/og_fatsecret.png,226,8,19.68,19.72
https://foods.fatsecret.com/calories-nutrition/generic/chicken-gumbo-soup,Chicken Gumbo Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,56,1.44,8.37,2.64
https://foods.fatsecret.com/calories-nutrition/generic/chicken-noodle-soup,Chicken Noodle Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,65,2.39,7.4,3.18
https://foods.fatsecret.com/calories-nutrition/generic/chicken-noodle-soup-chunky-style,Chunky Style Chicken Noodle Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,175,6,17.04,12.72
https://foods.fatsecret.com/calories-nutrition/generic/chicken-or-turkey-stew-with-potatoes-and-vegetables-(excluding-carrots-broccoli-and-dark-green-leafy)-tomato--based-sauce,Chicken or Turkey Stew with Potatoes and Vegetables in Tomato- Based Sauce,https://m.ftscrt.com/static/images/og_fatsecret.png,198,4.45,23.39,16.82
https://foods.fatsecret.com/calories-nutrition/generic/chicken-rice-soup,Chicken Rice Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,60,1.9,7.16,3.54
https://foods.fatsecret.com/calories-nutrition/generic/chicken-soup,Chicken Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,75,2.46,9.35,4.05
https://foods.fatsecret.com/calories-nutrition/generic/chili,Chili,https://m.ftscrt.com/static/images/og_fatsecret.png,256,14.2,19.68,13.46
https://foods.fatsecret.com/calories-nutrition/generic/clam-chowder,Clam Chowder,https://m.ftscrt.com/static/images/og_fatsecret.png,163,5.83,19.01,8.83
https://foods.fatsecret.com/calories-nutrition/generic/clam-chowder-manhattan,Manhattan Clam Chowder,https://m.ftscrt.com/static/images/og_fatsecret.png,106,2.78,15.41,4.7
https://foods.fatsecret.com/calories-nutrition/generic/clam-chowder-new-england,New England Clam Chowder,https://m.ftscrt.com/static/images/og_fatsecret.png,161,6.49,16.35,9.32
https://foods.fatsecret.com/calories-nutrition/generic/crab-bisque,Crab Bisque,https://m.ftscrt.com/static/images/og_fatsecret.png,279,14.75,9.52,25.8
https://foods.fatsecret.com/calories-nutrition/generic/fish-chowder,Fish Chowder,https://m.ftscrt.com/static/images/og_fatsecret.png,190,4.9,11.71,23.74
https://foods.fatsecret.com/calories-nutrition/generic/gumbo-no-rice-(new-orleans-type-with-shellfish-pork-and-or-poultry-tomatoes-okra),"Gumbo (New Orleans Type with Shellfish, Pork, and/or Poultry, Tomatoes, Okra)",https://m.ftscrt.com/static/images/og_fatsecret.png,178,8.39,11.1,14.57
https://foods.fatsecret.com/calories-nutrition/generic/instant-soup-noodle,Instant Noodle Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,46,0.84,7.32,2.16
https://foods.fatsecret.com/calories-nutrition/generic/lamb-or-mutton-stew-with-potatoes-and-vegetables-(excluding-carrots-broccoli-and-dark-green-leafy)-tomato-based-sauce,Lamb or Mutton Stew with Potatoes and Vegetables in Tomato-Based Sauce,https://m.ftscrt.com/static/images/og_fatsecret.png,239,4.81,28.07,20.87
https://foods.fatsecret.com/calories-nutrition/generic/lobster-bisque,Lobster Bisque,https://m.ftscrt.com/static/images/og_fatsecret.png,248,12.77,12.67,20.01
https://foods.fatsecret.com/calories-nutrition/generic/lobster-gumbo,Lobster Gumbo,https://m.ftscrt.com/static/images/og_fatsecret.png,178,6.88,20.37,9.71
https://foods.fatsecret.com/calories-nutrition/generic/potato-chowder,Potato Chowder,https://m.ftscrt.com/static/images/og_fatsecret.png,218,13.34,19.12,6.45
https://foods.fatsecret.com/calories-nutrition/generic/seafood-stew-with-potatoes-and-vegetables-(excluding-carrots-broccoli-and-dark-green-leafy)-tomato-base-sauce,Seafood Stew with Potatoes and Vegetables in Tomato-Base Sauce,https://m.ftscrt.com/static/images/og_fatsecret.png,169,3.33,14.26,20.64
https://foods.fatsecret.com/calories-nutrition/generic/shrimp-bisque,Shrimp Bisque,https://m.ftscrt.com/static/images/og_fatsecret.png,297,17.66,9.9,23.76
https://foods.fatsecret.com/calories-nutrition/generic/shrimp-gumbo,Shrimp Gumbo,https://m.ftscrt.com/static/images/og_fatsecret.png,163,6.54,18.35,8.88
https://foods.fatsecret.com/calories-nutrition/generic/soybean-soup-miso-broth,Miso Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,84,3.36,7.78,6.02
https://foods.fatsecret.com/calories-nutrition/generic/tomato-bisque,Tomato Bisque,https://m.ftscrt.com/static/images/og_fatsecret.png,149,4.7,22.32,5.97
https://foods.fatsecret.com/calories-nutrition/generic/tomato-soup,Tomato Soup,https://m.ftscrt.com/static/images/og_fatsecret.png,102,2.93,17.93,3.05
https://foods.fatsecret.com/calories-nutrition/generic/tomato-soup-cream-of-prepared-with-milk,Cream of Tomato Soup (Prepared with Milk),https://m.ftscrt.com/static/images/og_fatsecret.png,136,3.15,22.62,6.05
https://foods.fatsecret.com/calories-nutrition/generic/tomato-soup-instant-type-prepared-with-water,Instant Tomato Soup (Prepared with Water),https://m.ftscrt.com/static/images/og_fatsecret.png,103,2.38,19.4,2.46
https://foods.fatsecret.com/calories-nutrition/generic/tomato-soup-prepared-with-water,Tomato Soup (Prepared with Water),https://m.ftscrt.com/static/images/og_fatsecret.png,76,0.71,16.84,2.03
https://foods.fatsecret.com/calories-nutrition/generic/turkey-chili,Turkey Chili,https://m.ftscrt.com/static/images/og_fatsecret.png,224,7.75,19.68,19.75
https://foods.fatsecret.com/calories-nutrition/generic/vegetable-broth-bouillon,Bouillon Vegetable Broth,https://m.ftscrt.com/static/images/og_fatsecret.png,17,0.02,1.99,2.09
https://foods.fatsecret.com/calories-nutrition/generic/vegetable-stew-without-meat,Vegetable Stew (without Meat),https://m.ftscrt.com/static/images/og_fatsecret.png,56,0.97,9.73,2.65
https://foods.fatsecret.com/calories-nutrition/usda/beef-stock,Beef Stock,https://m.ftscrt.com/static/images/og_fatsecret.png,7,0.19,0.8,0.84
https://foods.fatsecret.com/calories-nutrition/usda/chicken-stock,Chicken Stock,https://m.ftscrt.com/static/images/og_fatsecret.png,12,0.29,1.51,0.95
https://foods.fatsecret.com/calories-nutrition/usda/chicken-vegetable-soup-(with-equal-volume-water-canned),"Chicken Vegetable Soup (with Equal Volume Water, Canned)",https://m.ftscrt.com/static/images/og_fatsecret.png,75,2.84,8.58,3.62
https://foods.fatsecret.com/calories-nutrition/usda/chili-con-carne,Chili Con Carne,https://m.ftscrt.com/static/images/og_fatsecret.png,256,8.27,21.94,24.62
https://foods.fatsecret.com/calories-nutrition/usda/chili-with-beans-(canned),Chili with Beans (Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,287,14.05,30.49,14.62
https://foods.fatsecret.com/calories-nutrition/usda/chunky-chicken-soup-(canned),Chunky Chicken Soup (Canned),https://m.ftscrt.com/static/images/og_fatsecret.png,170,6.34,16.51,12.14
https://foods.fatsecret.com/calories-nutrition/usda/fish-broth,Fish Broth,https://m.ftscrt.com/static/images/og_fatsecret.png,39,1.46,0.98,4.88
https://foods.fatsecret.com/calories-nutrition/usda/tomato-bisque-(canned-condensed),"Tomato Bisque (Canned, Condensed)",https://m.ftscrt.com/static/images/og_fatsecret.png,247,5.01,47.47,4.52
https://foods.fatsecret.com/calories-nutrition/usda/tomato-soup-(canned-condensed),"Tomato Soup (Canned, Condensed)",https://m.ftscrt.com/static/images/og_fatsecret.png,151,1.41,33.66,4.04
https://foods.fatsecret.com/calories-nutrition/usda/vegetable-soup-(canned-condensed),"Vegetable Soup (Canned, Condensed)",https://m.ftscrt.com/static/images/og_fatsecret.png,145,3.89,24.06,4.23
https://foods.fatsecret.com/calories-nutrition/generic/cake-cupcake,Cupcake,https://m.ftscrt.com/static/images/og_fatsecret.png,177,5.25,32.47,1.36
https://foods.fatsecret.com/calories-nutrition/generic/cake-cupcake-chocolate,Chocolate Cupcake,https://m.ftscrt.com/static/images/og_fatsecret.png,164,5.38,29.25,1.74
https://foods.fatsecret.com/calories-nutrition/generic/cake-cupcake-not-chocolate-without-icing-or-filling,Cupcake without Icing or Filling (Not Chocolate),https://m.ftscrt.com/static/images/og_fatsecret.png,105,3.07,17.99,1.52
https://foods.fatsecret.com/calories-nutrition/generic/cake-cupcake-with-icing,Cupcake with Icing,https://m.ftscrt.com/static/images/og_fatsecret.png,178,5.26,32.54,1.37
https://foods.fatsecret.com/calories-nutrition/generic/cheese-souffle,Cheese Souffle,https://m.ftscrt.com/static/images/og_fatsecret.png,194,14.76,5.88,9.16
https://foods.fatsecret.com/calories-nutrition/generic/cheesecake-chocolate,Chocolate Cheesecake,https://m.ftscrt.com/static/images/og_fatsecret.png,498,31.68,49.2,8.45
https://foods.fatsecret.com/calories-nutrition/generic/cheesecake-diet,Diet Cheesecake,https://m.ftscrt.com/static/images/og_fatsecret.png,253,10.35,34.07,6.49
https://foods.fatsecret.com/calories-nutrition/generic/cheesecake-with-fruit,Cheesecake with Fruit,https://m.ftscrt.com/static/images/og_fatsecret.png,388,19.1,46.72,8.88
https://foods.fatsecret.com/calories-nutrition/generic/chicken-or-turkey-souffle,Chicken or Turkey Souffle,https://m.ftscrt.com/static/images/og_fatsecret.png,278,17.89,8.79,19.62
https://foods.fatsecret.com/calories-nutrition/generic/chocolate-chips,Chocolate Chips,https://m.ftscrt.com/static/images/og_fatsecret.png,479,30,63.1,4.2
https://foods.fatsecret.com/calories-nutrition/generic/chocolate-sweet-or-dark,Sweet or Dark Chocolate,https://m.ftscrt.com/static/images/og_fatsecret.png,505,34.2,59.6,3.9
https://foods.fatsecret.com/calories-nutrition/generic/cookie,Cookie,https://m.ftscrt.com/static/images/og_fatsecret.png,486,21.39,68.97,5.42
https://foods.fatsecret.com/calories-nutrition/generic/cookie-blondie,Blondie,https://m.ftscrt.com/static/images/og_fatsecret.png,143,7.16,18.49,1.75
https://foods.fatsecret.com/calories-nutrition/generic/cookie-brownie-lowfat-without-icing,Lowfat Brownie,https://m.ftscrt.com/static/images/og_fatsecret.png,110,1.83,23.88,1.85
https://foods.fatsecret.com/calories-nutrition/generic/cookie-brownie-with-icing,Brownie with Icing,https://m.ftscrt.com/static/images/og_fatsecret.png,170,6.85,26.84,2.02
https://foods.fatsecret.com/calories-nutrition/generic/cookie-brownie-with-peanut-butter-fudge-icing,Brownie with Peanut Butter Fudge Icing,https://m.ftscrt.com/static/images/og_fatsecret.png,123,5.09,17.83,2.24
https://foods.fatsecret.com/calories-nutrition/generic/cookie-chocolate-covered-sugar-wafer-creme--or-caramel-filled,Creme or Caramel Filled Chocolate Covered Sugar Wafer,https://m.ftscrt.com/static/images/og_fatsecret.png,77,3.79,9.99,0.78
https://foods.fatsecret.com/calories-nutrition/generic/crepe-blueberry,Blueberry Crepe,https://m.ftscrt.com/static/images/og_fatsecret.png,128,4.83,18.45,3.19
https://foods.fatsecret.com/calories-nutrition/generic/crepe-dessert-type-chocolate-filled,Chocolate Filled Crepe,https://m.ftscrt.com/static/images/og_fatsecret.png,122,4.32,16.13,4.29
https://foods.fatsecret.com/calories-nutrition/generic/crepe-dessert-type-fruit-filled,Fruit Filled Crepe,https://m.ftscrt.com/static/images/og_fatsecret.png,144,5.44,20.72,3.58
https://foods.fatsecret.com/calories-nutrition/generic/crepe-plain,Plain Crepe,https://m.ftscrt.com/static/images/og_fatsecret.png,112,5.54,10.83,4.38
https://foods.fatsecret.com/calories-nutrition/generic/crepe-suzette,Crepe Suzette,https://m.ftscrt.com/static/images/og_fatsecret.png,158,8.9,15.43,4.11
https://foods.fatsecret.com/calories-nutrition/generic/custard,Custard,https://m.ftscrt.com/static/images/og_fatsecret.png,232,8.54,26.47,12.37
https://foods.fatsecret.com/calories-nutrition/generic/danish-pastry-plain-or-spice,Danish Pastry,https://m.ftscrt.com/static/images/og_fatsecret.png,262,14.56,28.99,4.55
https://foods.fatsecret.com/calories-nutrition/generic/danish-pastry-with-fruit,Danish Pastry with Fruit,https://m.ftscrt.com/static/images/og_fatsecret.png,263,13.14,33.94,3.83
https://foods.fatsecret.com/calories-nutrition/generic/doughnut-jelly,Jelly Doughnut,https://m.ftscrt.com/static/images/og_fatsecret.png,221,12.16,25.35,3.84
https://foods.fatsecret.com/calories-nutrition/generic/fudge-chocolate,Chocolate Fudge,https://m.ftscrt.com/static/images/og_fatsecret.png,90,2.29,16.83,0.53
https://foods.fatsecret.com/calories-nutrition/generic/fudge-chocolate-with-nuts,Chocolate Fudge with Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,101,4.16,14.95,0.96
https://foods.fatsecret.com/calories-nutrition/generic/fudge-peanut-butter,Peanut Butter Fudge,https://m.ftscrt.com/static/images/og_fatsecret.png,96,3.65,14.68,1.54
https://foods.fatsecret.com/calories-nutrition/generic/fudge-peanut-butter-with-nuts,Peanut Butter Fudge with Nuts,https://m.ftscrt.com/static/images/og_fatsecret.png,104,5.01,13.43,1.87
https://foods.fatsecret.com/calories-nutrition/generic/fudge-vanilla,Vanilla Fudge,https://m.ftscrt.com/static/images/og_fatsecret.png,84,1.2,18.1,0.23
https://foods.fatsecret.com/calories-nutrition/generic/ice-cream-cone-chocolate-covered-or-dipped-chocolate-ice-cream,Chocolate Covered or Dipped Chocolate Ice Cream Cone,https://m.ftscrt.com/static/images/og_fatsecret.png,190,8.78,26.83,3.18
https://foods.fatsecret.com/calories-nutrition/generic/ice-cream-cone-no-topping,Ice Cream Cone,https://m.ftscrt.com/static/images/og_fatsecret.png,170,7.91,22.82,3.06
https://foods.fatsecret.com/calories-nutrition/generic/ice-cream-cone-no-topping-chocolate-ice-cream,Chocolate Ice Cream Cone,https://m.ftscrt.com/static/images/og_fatsecret.png,173,7.43,24.77,3.18
https://foods.fatsecret.com/calories-nutrition/generic/ice-cream-soft-serve,Soft Serve Ice Cream,https://m.ftscrt.com/static/images/og_fatsecret.png,384,22.49,38.41,7.09
https://foods.fatsecret.com/calories-nutrition/generic/ice-cream-soft-serve-chocolate,Chocolate Soft Serve Ice Cream,https://m.ftscrt.com/static/images/og_fatsecret.png,355,16.73,48.22,6.4
